provider,name,chosen_solution,replicate,success,duration,total_decisions,unique_decisions
AlphabeticalUnsound,random-80-6,0,0,true,231,426,426
AlphabeticalRelevant,random-90-2,0,0,false,3038,116,116
AlphabeticalUnsound,random-70-7,0,0,true,191,402,402
AlphabeticalComplete,random-80-8,0,0,true,1512,228,228
AlphabeticalComplete,random-80-9,0,0,true,1520,241,241
AlphabeticalUnsound,random-90-3,0,0,true,302,456,456
AlphabeticalRelevant,random-160-10,0,0,true,7486,180,180
AlphabeticalComplete,random-160-4,0,0,true,6717,464,464
AlphabeticalRelevant,random-60-5,0,0,true,712,93,93
AlphabeticalUnsound,random-190-8,0,0,true,1305,1128,1128
AlphabeticalUnsound,random-200-9,0,0,true,1369,1110,1110
AlphabeticalRelevant,random-110-8,0,0,true,3420,84,84
AlphabeticalComplete,manual-13,0,0,true,1666,233,233
AlphabeticalComplete,random-70-10,0,0,true,1056,208,208
AlphabeticalComplete,random-170-8,0,0,true,6773,506,506
AlphabeticalComplete,random-170-10,0,0,true,6198,491,491
AlphabeticalComplete,random-160-7,0,0,true,6081,488,488
AlphabeticalRelevant,manual-13,0,0,true,396,50,50
AlphabeticalUnsound,random-110-9,0,0,true,454,654,654
AlphabeticalUnsound,manual-14,0,0,true,23,108,108
AlphabeticalComplete,random-160-2,0,0,true,7169,431,431
AlphabeticalComplete,random-170-3,0,0,true,8153,545,545
AlphabeticalComplete,manual-14,0,0,true,158,71,71
AlphabeticalComplete,random-70-7,0,0,true,1222,204,204
AlphabeticalRelevant,manual-14,0,0,true,106,44,44
AlphabeticalUnsound,manual-15,0,0,true,4,48,48
AlphabeticalComplete,manual-15,0,0,true,26,31,31
AlphabeticalRelevant,random-70-10,0,0,true,712,76,76
AlphabeticalRelevant,manual-15,0,0,true,24,25,25
AlphabeticalUnsound,manual-2,0,0,true,27,150,150
AlphabeticalComplete,random-80-6,0,0,true,1518,217,217
AlphabeticalRelevant,random-80-8,0,0,true,1291,50,50
AlphabeticalRelevant,random-110-4,0,0,true,3525,90,90
AlphabeticalUnsound,random-110-6,0,0,true,469,642,642
AlphabeticalComplete,random-100-2,0,0,true,2888,296,296
AlphabeticalUnsound,random-110-7,0,0,true,459,630,630
AlphabeticalComplete,manual-2,0,0,true,161,72,72
AlphabeticalComplete,random-160-3,0,0,true,7614,537,537
AlphabeticalUnsound,random-70-2,0,0,true,206,372,372
AlphabeticalRelevant,random-80-4,0,0,true,1928,101,101
AlphabeticalComplete,random-170-4,0,0,true,7637,537,537
AlphabeticalComplete,argus-diesel-1094926252705493355,0,0,true,7946,329,329
AlphabeticalComplete,random-170-9,0,0,true,6629,496,496
AlphabeticalRelevant,manual-2,0,0,true,205,42,42
AlphabeticalComplete,random-160-8,0,0,true,6236,514,514
AlphabeticalUnsound,manual-3,0,0,true,4,6,6
AlphabeticalComplete,manual-3,0,0,true,22,6,6
AlphabeticalRelevant,manual-3,0,0,true,23,6,6
AlphabeticalComplete,random-200-10,0,0,true,7115,466,466
AlphabeticalUnsound,random-110-5,0,0,true,473,636,636
AlphabeticalRelevant,random-160-4,0,0,true,7713,96,96
AlphabeticalComplete,random-180-10,0,0,true,7145,484,484
AlphabeticalComplete,random-180-7,0,0,true,7901,545,545
AlphabeticalComplete,random-90-3,0,0,true,1994,251,251
AlphabeticalComplete,random-110-10,0,0,true,2740,313,313
AlphabeticalComplete,random-190-10,0,0,true,8179,560,560
AlphabeticalUnsound,random-110-2,0,0,true,543,636,636
AlphabeticalComplete,random-170-6,0,0,true,7018,507,507
AlphabeticalRelevant,random-80-9,0,0,true,2189,118,118
AlphabeticalUnsound,random-110-3,0,0,true,508,654,654
AlphabeticalComplete,random-180-8,0,0,true,7460,528,528
AlphabeticalUnsound,random-90-10,0,0,true,291,516,516
AlphabeticalUnsound,random-100-5,0,0,true,377,570,570
AlphabeticalUnsound,random-170-7,0,0,true,1125,1014,1014
AlphabeticalRelevant,random-70-7,0,0,true,1611,84,84
AlphabeticalRelevant,random-200-10,0,0,true,1003,26,26
AlphabeticalComplete,random-170-2,0,0,true,8779,509,509
AlphabeticalComplete,random-190-9,0,0,true,8276,577,577
AlphabeticalRelevant,random-80-6,0,0,true,1589,50,50
AlphabeticalUnsound,random-70-8,0,0,true,175,372,372
AlphabeticalComplete,random-70-2,0,0,true,1441,217,217
AlphabeticalRelevant,random-160-2,0,0,false,8089,79,79
AlphabeticalComplete,random-190-5,0,0,true,8849,571,571
AlphabeticalRelevant,random-150-7,0,0,false,9780,141,141
AlphabeticalComplete,random-190-4,0,0,true,9358,584,584
AlphabeticalUnsound,random-200-8,0,0,true,1341,1104,1104
AlphabeticalUnsound,argus-diesel-11016622017794300009,0,0,true,4,48,48
AlphabeticalComplete,argus-diesel-11016622017794300009,0,0,true,27,34,34
AlphabeticalRelevant,argus-diesel-11016622017794300009,0,0,true,31,34,34
AlphabeticalUnsound,random-180-9,0,0,true,1121,1050,1050
AlphabeticalComplete,random-180-3,0,0,true,9364,584,584
AlphabeticalComplete,random-190-6,0,0,true,8213,569,569
AlphabeticalComplete,random-110-9,0,0,true,2915,312,312
AlphabeticalRelevant,random-70-2,0,0,false,998,77,77
AlphabeticalComplete,random-70-8,0,0,true,1097,192,192
AlphabeticalComplete,random-190-7,0,0,true,8469,561,561
AlphabeticalUnsound,random-70-3,0,0,true,209,402,402
AlphabeticalUnsound,random-90-6,0,0,true,219,372,372
AlphabeticalComplete,random-190-3,0,0,true,10178,583,583
AlphabeticalComplete,random-110-7,0,0,true,3010,309,309
AlphabeticalComplete,random-90-10,0,0,true,1862,263,263
AlphabeticalComplete,random-200-7,0,0,true,9846,603,603
AlphabeticalUnsound,random-200-2,0,0,true,1756,1128,1128
AlphabeticalComplete,random-110-6,0,0,true,3144,357,357
AlphabeticalComplete,random-110-5,0,0,true,3101,350,350
AlphabeticalRelevant,random-170-9,0,0,false,8410,112,112
AlphabeticalComplete,random-160-6,0,0,true,6292,498,498
AlphabeticalComplete,random-190-2,0,0,true,11120,622,622
AlphabeticalRelevant,random-90-3,0,0,true,2771,103,103
AlphabeticalRelevant,random-70-8,0,0,true,978,72,72
AlphabeticalComplete,random-100-5,0,0,true,2419,289,289
AlphabeticalRelevant,random-190-4,0,0,true,10924,216,216
AlphabeticalUnsound,random-90-8,0,0,true,293,510,510
AlphabeticalUnsound,random-70-9,0,0,true,181,414,414
AlphabeticalUnsound,random-90-4,0,0,true,310,492,492
AlphabeticalRelevant,random-170-8,0,0,true,11131,120,120
AlphabeticalUnsound,random-90-7,0,0,true,290,510,510
AlphabeticalRelevant,random-150-3,0,0,true,10665,187,187
AlphabeticalRelevant,random-110-7,0,0,false,3670,76,76
AlphabeticalUnsound,random-20-2,0,0,true,15,90,90
AlphabeticalComplete,random-20-2,0,0,true,93,55,55
AlphabeticalComplete,random-180-5,0,0,true,8042,558,558
AlphabeticalRelevant,random-20-2,0,0,true,75,42,42
AlphabeticalComplete,random-70-3,0,0,true,1376,210,210
AlphabeticalUnsound,random-20-3,0,0,true,10,66,66
AlphabeticalComplete,random-200-3,0,0,true,11110,626,626
AlphabeticalComplete,random-20-3,0,0,true,65,36,36
AlphabeticalRelevant,random-100-2,0,0,true,4159,80,80
AlphabeticalRelevant,random-20-3,0,0,true,52,24,24
AlphabeticalComplete,random-110-3,0,0,true,3378,377,377
AlphabeticalUnsound,random-170-5,0,0,true,1160,1008,1008
AlphabeticalComplete,random-90-6,0,0,true,1469,209,209
AlphabeticalUnsound,random-150-5,0,0,true,852,852,852
AlphabeticalRelevant,random-170-2,0,0,true,5244,64,64
AlphabeticalComplete,random-110-2,0,0,true,3741,363,363
AlphabeticalUnsound,random-100-3,0,0,true,380,546,546
AlphabeticalUnsound,random-90-9,0,0,true,297,522,522
AlphabeticalUnsound,random-20-10,0,0,true,16,114,114
AlphabeticalUnsound,random-200-5,0,0,true,1553,1194,1194
AlphabeticalComplete,random-20-10,0,0,true,98,59,59
AlphabeticalUnsound,random-90-5,0,0,true,310,528,528
AlphabeticalRelevant,random-20-10,0,0,true,92,38,38
AlphabeticalRelevant,random-70-3,0,0,true,758,28,28
AlphabeticalComplete,random-70-9,0,0,true,1170,224,224
AlphabeticalRelevant,random-110-10,0,0,true,4659,102,102
AlphabeticalRelevant,random-90-10,0,0,true,2095,85,85
AlphabeticalUnsound,random-80-10,0,0,true,244,468,468
AlphabeticalRelevant,random-90-6,0,0,false,946,71,71
AlphabeticalRelevant,random-160-7,0,0,false,6283,126,126
AlphabeticalRelevant,random-160-9,0,0,true,7339,116,116
AlphabeticalComplete,argus-diesel-2315795211719089505,0,0,true,8243,444,444
AlphabeticalComplete,random-90-8,0,0,true,1892,253,253
AlphabeticalRelevant,random-150-8,0,0,true,8478,79,79
AlphabeticalComplete,random-90-7,0,0,true,1845,267,267
AlphabeticalUnsound,random-200-6,0,0,true,1525,1188,1188
AlphabeticalRelevant,random-150-6,0,0,false,8632,157,157
AlphabeticalUnsound,random-80-2,0,0,true,289,462,462
AlphabeticalComplete,random-90-4,0,0,true,2017,263,263
AlphabeticalRelevant,random-150-4,0,0,true,7870,123,123
AlphabeticalUnsound,random-30-10,0,0,true,32,168,168
AlphabeticalUnsound,random-130-5,0,0,true,658,774,774
AlphabeticalRelevant,random-160-8,0,0,true,7148,158,158
AlphabeticalComplete,random-30-10,0,0,true,197,77,77
AlphabeticalUnsound,random-100-7,0,0,true,340,528,528
AlphabeticalRelevant,random-30-10,0,0,true,231,41,41
AlphabeticalRelevant,random-90-8,0,0,true,1527,38,38
AlphabeticalRelevant,random-70-9,0,0,true,1383,115,115
AlphabeticalRelevant,random-110-6,0,0,true,5877,180,180
AlphabeticalRelevant,random-160-6,0,0,true,3004,132,132
AlphabeticalComplete,random-90-9,0,0,true,1902,262,262
AlphabeticalUnsound,random-180-6,0,0,true,1217,1032,1032
AlphabeticalUnsound,random-100-8,0,0,true,286,450,450
AlphabeticalUnsound,random-100-6,0,0,true,358,546,546
AlphabeticalComplete,random-90-5,0,0,true,1988,269,269
AlphabeticalUnsound,random-100-4,0,0,true,415,594,594
AlphabeticalComplete,random-80-10,0,0,true,1552,217,217
AlphabeticalRelevant,random-90-9,0,0,true,2091,41,41
AlphabeticalRelevant,random-110-9,0,0,true,4562,84,84
AlphabeticalComplete,random-100-3,0,0,true,2499,328,328
AlphabeticalRelevant,random-110-2,0,0,false,4269,132,132
AlphabeticalRelevant,random-110-5,0,0,true,4865,150,150
AlphabeticalRelevant,random-100-5,0,0,true,3797,106,106
AlphabeticalRelevant,random-180-5,0,0,true,3416,79,79
AlphabeticalRelevant,random-190-5,0,0,false,14452,160,160
AlphabeticalUnsound,random-120-10,0,0,true,518,690,690
AlphabeticalComplete,random-190-8,0,0,true,8544,563,563
AlphabeticalUnsound,random-200-4,0,0,true,1590,1182,1182
AlphabeticalUnsound,random-120-6,0,0,true,19,18,18
AlphabeticalComplete,random-80-2,0,0,true,1927,264,264
AlphabeticalRelevant,random-90-4,0,0,true,1883,70,70
AlphabeticalRelevant,random-160-5,0,0,true,9396,119,119
AlphabeticalComplete,random-120-6,0,0,true,102,12,12
AlphabeticalRelevant,random-120-6,0,0,true,115,12,12
AlphabeticalUnsound,random-180-2,0,0,true,1457,1056,1056
AlphabeticalComplete,random-200-9,0,0,true,8907,576,576
AlphabeticalRelevant,random-170-10,0,0,true,8755,104,104
AlphabeticalUnsound,random-120-2,0,0,true,638,690,690
AlphabeticalComplete,random-100-7,0,0,true,2162,264,264
AlphabeticalRelevant,random-190-10,0,0,true,14677,158,158
AlphabeticalRelevant,random-110-3,0,0,false,5309,201,201
AlphabeticalUnsound,random-120-7,0,0,true,530,708,708
AlphabeticalComplete,random-100-8,0,0,true,1829,238,238
AlphabeticalRelevant,random-90-7,0,0,true,2665,132,132
AlphabeticalComplete,random-170-7,0,0,true,7383,488,488
AlphabeticalRelevant,random-100-3,0,0,false,2230,163,163
AlphabeticalUnsound,random-130-10,0,0,true,610,774,774
AlphabeticalUnsound,random-120-4,0,0,true,581,690,690
AlphabeticalRelevant,random-90-5,0,0,true,3095,128,128
AlphabeticalUnsound,random-120-3,0,0,true,590,642,642
AlphabeticalComplete,random-100-6,0,0,true,2337,283,283
AlphabeticalUnsound,random-130-3,0,0,true,698,738,738
AlphabeticalRelevant,random-100-6,0,0,true,2097,69,69
AlphabeticalRelevant,random-180-7,0,0,true,11177,92,92
AlphabeticalRelevant,random-100-8,0,0,true,1718,80,80
AlphabeticalUnsound,random-130-2,0,0,true,764,768,768
AlphabeticalComplete,random-180-9,0,0,true,7262,520,520
AlphabeticalUnsound,random-130-4,0,0,true,695,762,762
AlphabeticalUnsound,random-140-4,0,0,true,785,816,816
AlphabeticalUnsound,random-120-8,0,0,true,511,660,660
AlphabeticalRelevant,random-80-2,0,0,true,1943,120,120
AlphabeticalRelevant,random-80-10,0,0,true,2707,83,83
AlphabeticalUnsound,random-130-9,0,0,true,595,726,726
AlphabeticalComplete,random-100-4,0,0,true,2802,335,335
AlphabeticalUnsound,random-120-9,0,0,true,516,678,678
AlphabeticalUnsound,random-140-8,0,0,true,714,804,804
AlphabeticalUnsound,random-140-6,0,0,true,676,744,744
AlphabeticalComplete,random-150-5,0,0,true,5496,459,459
AlphabeticalUnsound,random-140-3,0,0,true,778,792,792
AlphabeticalUnsound,random-140-2,0,0,true,838,762,762
AlphabeticalRelevant,random-180-8,0,0,true,8878,86,86
AlphabeticalUnsound,random-120-5,0,0,true,554,666,666
AlphabeticalUnsound,random-140-10,0,0,true,705,834,834
AlphabeticalRelevant,random-170-6,0,0,true,9450,168,168
AlphabeticalUnsound,random-140-7,0,0,true,669,774,774
AlphabeticalComplete,random-200-8,0,0,true,8705,563,563
AlphabeticalComplete,random-130-5,0,0,true,4460,427,427
AlphabeticalRelevant,random-100-7,0,0,true,3449,70,70
AlphabeticalComplete,random-120-10,0,0,true,3354,377,377
AlphabeticalRelevant,random-150-9,0,0,true,13005,172,172
AlphabeticalRelevant,random-100-4,0,0,true,3986,163,163
AlphabeticalRelevant,random-190-3,0,0,false,18192,196,196
AlphabeticalRelevant,random-120-10,0,0,true,3555,155,155
AlphabeticalRelevant,random-180-10,0,0,true,10885,80,80
AlphabeticalComplete,random-170-5,0,0,true,7431,518,518
AlphabeticalRelevant,random-190-9,0,0,false,9947,172,172
AlphabeticalRelevant,random-200-8,0,0,true,9758,107,107
AlphabeticalRelevant,random-160-3,0,0,false,12671,244,244
AlphabeticalComplete,random-120-7,0,0,true,3392,335,335
AlphabeticalRelevant,argus-diesel-1094926252705493355,0,0,true,11671,284,284
AlphabeticalRelevant,random-190-8,0,0,true,8873,79,79
AlphabeticalUnsound,random-140-5,0,0,true,778,834,834
AlphabeticalComplete,random-130-10,0,0,true,3887,379,379
AlphabeticalComplete,random-120-3,0,0,true,3885,343,343
AlphabeticalUnsound,random-130-7,0,0,true,626,768,768
AlphabeticalComplete,random-120-4,0,0,true,3895,372,372
AlphabeticalUnsound,random-150-10,0,0,true,791,840,840
AlphabeticalComplete,random-120-8,0,0,true,3283,325,325
AlphabeticalComplete,random-120-2,0,0,true,4367,404,404
AlphabeticalComplete,random-120-9,0,0,true,3320,324,324
AlphabeticalUnsound,random-150-2,0,0,true,889,756,756
AlphabeticalRelevant,argus-diesel-2315795211719089505,0,0,true,11797,396,396
AlphabeticalComplete,random-130-9,0,0,true,3756,345,345
AlphabeticalUnsound,random-140-9,0,0,true,748,834,834
AlphabeticalRelevant,random-170-7,0,0,true,9764,69,69
AlphabeticalComplete,random-120-5,0,0,true,3618,351,351
AlphabeticalComplete,random-130-3,0,0,true,4718,390,390
AlphabeticalComplete,random-200-2,0,0,true,12223,573,573
AlphabeticalComplete,random-130-4,0,0,true,4672,385,385
AlphabeticalComplete,random-140-6,0,0,true,4342,372,372
AlphabeticalRelevant,random-150-5,0,0,true,8596,195,195
AlphabeticalComplete,random-140-8,0,0,true,4555,386,386
AlphabeticalRelevant,random-120-3,0,0,true,4451,92,92
AlphabeticalUnsound,random-130-8,0,0,true,616,714,714
AlphabeticalComplete,random-130-2,0,0,true,5240,428,428
AlphabeticalUnsound,random-130-6,0,0,true,663,774,774
AlphabeticalComplete,random-140-7,0,0,true,4361,392,392
AlphabeticalComplete,random-140-4,0,0,true,5095,454,454
AlphabeticalComplete,random-200-5,0,0,true,10203,653,653
AlphabeticalComplete,random-180-6,0,0,true,7918,537,537
AlphabeticalComplete,random-140-10,0,0,true,4516,395,395
AlphabeticalRelevant,random-120-8,0,0,true,4277,88,88
AlphabeticalRelevant,random-120-2,0,0,true,6197,219,219
AlphabeticalRelevant,random-130-4,0,0,false,4383,67,67
AlphabeticalRelevant,random-180-3,0,0,false,12708,200,200
AlphabeticalComplete,random-200-6,0,0,true,9687,588,588
AlphabeticalRelevant,random-170-5,0,0,false,9311,135,135
AlphabeticalRelevant,random-130-5,0,0,false,4717,153,153
AlphabeticalComplete,random-140-3,0,0,true,5261,420,420
AlphabeticalComplete,random-140-2,0,0,true,5404,439,439
AlphabeticalRelevant,random-120-7,0,0,true,3841,47,47
AlphabeticalRelevant,random-120-5,0,0,true,4739,119,119
AlphabeticalRelevant,random-130-3,0,0,false,5457,107,107
AlphabeticalRelevant,random-140-7,0,0,true,4937,82,82
AlphabeticalRelevant,random-150-2,0,0,true,3282,137,137
AlphabeticalRelevant,random-120-9,0,0,true,4709,52,52
AlphabeticalRelevant,random-180-6,0,0,true,9273,126,126
AlphabeticalRelevant,random-140-3,0,0,true,5031,113,113
AlphabeticalRelevant,random-140-9,0,0,true,2899,114,114
AlphabeticalRelevant,random-140-6,0,0,true,4769,86,86
AlphabeticalComplete,random-140-5,0,0,true,4864,410,410
AlphabeticalComplete,random-130-7,0,0,true,3836,377,377
AlphabeticalComplete,random-180-2,0,0,true,8678,570,570
AlphabeticalRelevant,random-130-9,0,0,true,5480,85,85
AlphabeticalRelevant,random-130-10,0,0,true,5004,121,121
AlphabeticalComplete,random-200-4,0,0,true,9281,631,631
AlphabeticalRelevant,random-140-4,0,0,true,4760,216,216
AlphabeticalRelevant,random-170-4,0,0,true,16388,273,273
AlphabeticalRelevant,random-130-2,0,0,false,3909,139,139
AlphabeticalRelevant,random-170-3,0,0,true,17031,239,239
AlphabeticalComplete,random-150-2,0,0,true,4432,430,430
AlphabeticalRelevant,random-120-4,0,0,false,4104,158,158
AlphabeticalComplete,random-130-6,0,0,true,2737,388,388
AlphabeticalComplete,random-150-10,0,0,true,4392,412,412
AlphabeticalComplete,random-140-9,0,0,true,4018,439,439
AlphabeticalRelevant,random-190-6,0,0,true,15537,210,210
AlphabeticalComplete,random-130-8,0,0,true,3167,400,400
AlphabeticalRelevant,random-140-2,0,0,false,4026,127,127
AlphabeticalRelevant,random-200-7,0,0,false,15649,137,137
AlphabeticalRelevant,random-180-9,0,0,true,12662,133,133
AlphabeticalRelevant,random-130-8,0,0,true,3725,191,191
AlphabeticalRelevant,random-150-10,0,0,false,5394,92,92
AlphabeticalRelevant,random-130-7,0,0,true,4487,82,82
AlphabeticalRelevant,random-190-7,0,0,true,18364,206,206
AlphabeticalRelevant,random-130-6,0,0,true,4247,113,113
AlphabeticalRelevant,random-140-10,0,0,true,7718,140,140
AlphabeticalRelevant,random-140-5,0,0,true,5179,90,90
AlphabeticalRelevant,random-200-5,0,0,true,14364,230,230
AlphabeticalRelevant,random-140-8,0,0,true,5897,108,108
AlphabeticalRelevant,random-200-2,0,0,true,16566,86,86
AlphabeticalRelevant,random-200-3,0,0,true,16937,171,171
AlphabeticalRelevant,random-180-2,0,0,true,13343,177,177
AlphabeticalRelevant,random-200-9,0,0,false,13758,217,217
AlphabeticalRelevant,random-200-4,0,0,true,13991,224,224
AlphabeticalRelevant,random-200-6,0,0,true,16881,164,164
AlphabeticalRelevant,random-190-2,0,0,true,24331,262,262
